PMID	Title	State	Has_Explicit_US	Has_Indicators	Affiliation
23152608	The β-secretase-derived C-terminal fragment of βAPP, C99, but not Aβ, is a key contributor to early ...	Delaware	False	False	Université de Nice-Sophia-Antipolis, Institut de Pharmacologie Moléculaire et Cellulaire, CNRS-UMR7275, team labelised «Fondation pour la Recherche Médicale» et "Laboratoire d'excellence Distalz", Sop...
23152608	The β-secretase-derived C-terminal fragment of βAPP, C99, but not Aβ, is a key contributor to early ...	Delaware	False	False	Université de Nice-Sophia-Antipolis, Institut de Pharmacologie Moléculaire et Cellulaire, CNRS-UMR7275, team labelised «Fondation pour la Recherche Médicale» et "Laboratoire d'excellence Distalz", Sop...
23152608	The β-secretase-derived C-terminal fragment of βAPP, C99, but not Aβ, is a key contributor to early ...	Delaware	False	False	Université de Nice-Sophia-Antipolis, Institut de Pharmacologie Moléculaire et Cellulaire, CNRS-UMR7275, team labelised «Fondation pour la Recherche Médicale» et "Laboratoire d'excellence Distalz", Sop...
23152608	The β-secretase-derived C-terminal fragment of βAPP, C99, but not Aβ, is a key contributor to early ...	Delaware	False	False	Université de Nice-Sophia-Antipolis, Institut de Pharmacologie Moléculaire et Cellulaire, CNRS-UMR7275, team labelised «Fondation pour la Recherche Médicale» et "Laboratoire d'excellence Distalz", Sop...
23152608	The β-secretase-derived C-terminal fragment of βAPP, C99, but not Aβ, is a key contributor to early ...	Delaware	False	False	Université de Nice-Sophia-Antipolis, Institut de Pharmacologie Moléculaire et Cellulaire, CNRS-UMR7275, team labelised «Fondation pour la Recherche Médicale» et "Laboratoire d'excellence Distalz", Sop...
23152609	Efficient coding of spatial information in the primate retina.	New York	True	False	Center for Neural Science, New York University, New York, New York 10003, USA. edoi@case.edu
23152610	Region-specific hierarchy between atrophy, hypometabolism, and β-amyloid (Aβ) load in Alzheimer's di...	Delaware	False	False	Institut National de la Santé et de la Recherche Médicale, Unité 1077, France.
23152612	IRK-1 potassium channels mediate peptidergic inhibition of Caenorhabditis elegans serotonin neurons ...	New York	True	False	Skirball Institute of Biomolecular Medicine, Molecular Neurobiology Program, Department of Cell Biology, New York University Langone Medical Center, New York, New York 10016, USA.
23152614	Human immunodeficiency virus type 1 (HIV-1) transactivator of transcription through its intact core ...	Illinois	True	True	Department of Immunology/Microbiology, Rush University Medical Center, Chicago, Illinois 60612, USA.
23152616	Reduced gamma frequency in the medial frontal cortex of aged rats during behavior and rest: implicat...	Arizona	True	False	Evelyn F. McKnight Brain Institute and Arizona Research Laboratories, Division of Neural Systems, Memory, and Aging, University of Arizona, Tucson, Arizona 85724, USA.
23152618	Modulation of top-down control of visual attention by cathodal tDCS over right IPS.	Delaware	False	False	Cognitive Neuroscience, Institute of Neuroscience and Medicine, Research Centre Juelich, 52425 Juelich, Germany. k.moos@fz-juelich.de
23152620	Attention selects informative neural populations in human V1.	California	True	True	Smith Kettlewell Eye Research Institute, San Francisco, CA 94115, USA. preeti@ski.org
23152622	Reward stability determines the contribution of orbitofrontal cortex to adaptive behavior.	New York	True	False	Fishberg Department of Neuroscience and Alfred B. and Gudrun J. Kastor Neurobiology of Aging Laboratories, Mount Sinai School of Medicine, New York, New York 10029-5674, USA.
23152627	Anticipatory remapping of attentional priority across the entire visual field.	California	True	True	Department of Neurobiology, University of California, Los Angeles, Los Angeles, California 90095, USA. kmirpour@mednet.ucla.edu
23152626	Neural progenitor cells regulate capillary blood flow in the postnatal subventricular zone.	Connecticut	True	False	Department of Neurosurgery and Cellular and Molecular Physiology, Yale University School of Medicine, New Haven, Connecticut 06520-8082, USA.
23152628	LRP1 in brain vascular smooth muscle cells mediates local clearance of Alzheimer's amyloid-β.	Florida	True	True	Department of Neuroscience, Mayo Clinic, Jacksonville, Florida 32224, USA.
23152629	Broadening of inhibitory tuning underlies contrast-dependent sharpening of orientation selectivity i...	California	True	True	Zilkha Neurogenetic Institute, Keck School of Medicine, University of Southern California, Los Angeles, California 90089, USA.
23152630	Mechanistic basis and functional roles of long-term plasticity in auditory neurons induced by a brai...	Illinois	True	False	Department of Neurobiology, Northwestern University, Evanston, Illinois 60208, USA.
23152632	Development and characterization of a new Parkinson's disease model resulting from impaired autophag...	Maryland	True	True	NeuroRegeneration and Stem Cell Programs, Institute for Cell Engineering, Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.
23152633	Spinal atypical protein kinase C activity is necessary to stabilize inactivity-induced phrenic motor...	Wisconsin	True	False	Department of Comparative Biosciences, University of Wisconsin-Madison, Madison, Wisconsin 53706, USA.
23152635	Serotonin activates catecholamine neurons in the solitary tract nucleus by increasing spontaneous gl...	Indiana	True	False	Program in Neuroscience, Department of Veterinary Comparative Anatomy, Physiology and Pharmacology, Washington State University, Pullman, Washington 99164, USA.
23152641	Characteristic microvessel relaxation timescales associated with ultrasound-activated microbubbles.	Washington	True	True	Center for Industrial and Medical Ultrasound, Applied Physics Laboratory, University of Washington, Seattle, Washington 98105, USA.
23152639	Intermodal four-wave mixing in a higher-order-mode fiber.	New York	True	False	School of Applied and Engineering Physics, Cornell University, Ithaca, New York 14853, USA.
23152645	Education, Labor Markets, and the Retreat from Marriage.	Pennsylvania	False	False	University of Pennsylvania.
23152644	Paternal Work Stress and Latent Profiles of Father-Infant Parenting Quality.	North Carolina	False	False	Center for Child & Family Policy, Duke University, Box 90545, Durham, NC 27708-0545 ( ben.goodman@duke.edu ).
23152642	Single molecule labeling of an atomic force microscope cantilever tip.	California	True	True	Department of Pediatrics, Division of Immunology and Allergy, Stanford University, Stanford, California 94305, USA.
23152646	PERTURBATION AND SCALED COOK'S DISTANCE.	North Carolina	False	False	Department of Biostatistics, University of North Carolina at Chapel Hill.
23152640	Ultrasound-induced release of micropallets with cells.	North Carolina	True	False	Department of Mechanical and Aerospace Engineering, North Carolina State University, Raleigh, North Carolina 27695, USA.
23152648	Racial Barrier Socialization and the Well-being of African American Adolescents: The Moderating Role...	South Carolina	False	False	University of South Carolina-Columbia.
23152647	COMPLIANCE, OPPOSITION, AND BEHAVIOR PROBLEMS IN TODDLERS BORN PRETERM OR LOW BIRTHWEIGHT.	Wisconsin	False	False	University of Wisconsin.
23152650	Comparative efficacy of bepotastine besilate 1.5% ophthalmic solution versus olopatadine hydrochlori...	Tennessee	True	False	McCabe Vision Center, Murfreesboro, TN, USA.
23152652	Quality of life of glaucoma patients under medical therapy with different prostaglandins.	Delaware	False	False	Federal University of Juiz de Fora, Juiz de Fora, Minas Gerais, Brazil ; Paletta Guedes Ophthalmological Center, Juiz de Fora, MG, Brazil ; Santa Casa de Misericórdia Hospital, Juiz de Fora, Minas Ger...
23152654	Impending anterior ischemic optic neuropathy with elements of retinal vein occlusion in a patient on...	California	True	True	Department of Neuro-Ophthalmology, Doheny Eye Institute and Keck School of Medicine, University of Southern California, Los Angeles, CA, USA.
23152662	Laser in situ keratomileusis in patients with collagen vascular disease: a review of the literature.	Arizona	True	True	The University of Arizona College of Medicine, Phoenix, AZ, USA.
23152663	Meridional lenticular astigmatism associated with bilateral concurrent uveal metastases in renal cel...	Florida	True	False	Department of Ophthalmology, University of Florida College of Medicine, Jacksonville, FL, USA.
23152668	Belatacept for prevention of acute rejection in adult patients who have had a kidney transplant: an ...	California	True	True	Kidney Transplant Service, University of California, San Francisco, CA, USA.
23152669	Potent human uric acid transporter 1 inhibitors: in vitro and in vivo metabolism and pharmacokinetic...	Colorado	True	True	Department of Pharmaceutical Sciences, School of Pharmacy, University of Colorado Denver, Anschutz Medical Campus, Aurora, CO 80045, USA. michael.wempe@ucdenver.edu
23152674	The impact of telemonitoring upon hospice referral in the community: a randomized controlled trial.	Minnesota	True	True	Division of Primary Care Internal Medicine, Mayo Clinic, Rochester, MN 55905, USA. takahashi.paul@mayo.edu
23152675	Pneumonia immunization in older adults: review of vaccine effectiveness and strategies.	New York	True	False	Division of Pulmonary, Critical Care, and Sleep Medicine, State University of New York at Buffalo School of Medicine and Biomedical Sciences and School of Public Health and Health Professions, Buffalo...
23152676	A prospective study of risk factors for cardiovascular events among the elderly.	Delaware	False	False	Discipline of Geriatrics, Postgraduate Program in Public Health, Universidade Estadual de Londrina, Paraná, Brazil. marcoscabrera@uol.com.br
23152680	Impact of exacerbations on health care cost and resource utilization in chronic obstructive pulmonar...	Kentucky	True	False	Competitive Health Analytics, Louisville, KY 40202, USA. mpasquale@humana.com
23152683	Enhancing microparticle internalization by nonphagocytic cells through the use of noncovalently conj...	Delaware	False	False	Unitat de Biologia Cellular, Departament de Biologia Cellular, Fisiologia i Immunologia, Facultat de Biociències, Universitat Autònoma de Barcelona, Bellaterra, Spain.
23152684	Update on extended release quetiapine fumarate in schizophrenia and bipolar disorders.	Indiana	True	False	Alpine Clinic, Lafayette, IN, USA.
23152686	Barriers to effective diagnosis and management of a bleeding patient with undiagnosed bleeding disor...	Minnesota	False	False	Center for Bleeding and Clotting Disorders, University of Minnesota Medical Center, Minneapolis, MN.
23152689	Acute bronchospasm and resolution captured on dynamic CT.	Maryland	True	True	Center for Interventional Oncology, NIH Clinical Center, National Institutes of Health, Bethesda, MD, USA.
23152690	Screening strategies and predictive diagnostic tools for the development of new-onset diabetes melli...	California	True	True	Department of Medicine, Nephrology Division, Kidney Transplant Program, David Geffen School of Medicine at UCLA, Los Angeles, CA, USA;
23152691	Health-related quality of life, adiposity, and sedentary behavior in patients with early schizophren...	Florida	True	True	Department of Psychiatry, Miller School of Medicine, University of Miami, Miami, FL, USA;
23152694	Emotional benefit of cosmetic camouflage in the treatment of facial skin conditions: personal experi...	New York	True	False	Department of Dermatology, Mount Sinai School of Medicine, New York, NY, USA.
